Date,Adj_Close,Close,High,Low,Open,Volume
02-12-1983,0.417397261,2.5625,2.585937977,2.554687977,2.585937977,1364800
05-12-1983,0.412306786,2.53125,2.554687977,2.515625,2.546875,1113600
06-12-1983,0.411034435,2.523437977,2.53125,2.515625,2.515625,667200
07-12-1983,0.411034435,2.523437977,2.523437977,2.507812977,2.523437977,846400
08-12-1983,0.411034435,2.523437977,2.523437977,2.515625,2.523437977,270400
09-12-1983,0.412306786,2.53125,2.53125,2.515625,2.523437977,278400
12-12-1983,0.411034435,2.523437977,2.53125,2.515625,2.53125,518400
13-12-1983,0.409761816,2.515625,2.53125,2.507812977,2.515625,1739200
14-12-1983,0.408489317,2.507812977,2.523437977,2.5,2.515625,824000
15-12-1983,0.409761816,2.515625,2.515625,2.492187977,2.5,4422400
16-12-1983,0.409761816,2.515625,2.515625,2.5,2.515625,684800
19-12-1983,0.408489317,2.507812977,2.523437977,2.507812977,2.515625,790400
20-12-1983,0.411034435,2.523437977,2.523437977,2.507812977,2.515625,1636800
21-12-1983,0.409761816,2.515625,2.523437977,2.507812977,2.523437977,5707200
22-12-1983,0.408489317,2.507812977,2.515625,2.5,2.515625,3086400
23-12-1983,0.403399348,2.476562977,2.507812977,2.453125,2.5,6620800
27-12-1983,0.409761816,2.515625,2.515625,2.476562977,2.476562977,267200
28-12-1983,0.408489317,2.507812977,2.53125,2.5,2.515625,3985600
29-12-1983,0.409761816,2.515625,2.515625,2.5,2.515625,556800
30-12-1983,0.409761816,2.515625,2.515625,2.5,2.515625,918400
03-01-1984,0.409761816,2.515625,2.523437977,2.492187977,2.523437977,779200
04-01-1984,0.409761816,2.515625,2.515625,2.5,2.515625,523200
05-01-1984,0.408489317,2.507812977,2.523437977,2.5,2.523437977,1080000
06-01-1984,0.411034435,2.523437977,2.523437977,2.492187977,2.5,4561600
09-01-1984,0.408489317,2.507812977,2.515625,2.5,2.507812977,1382400
10-01-1984,0.411034435,2.523437977,2.523437977,2.515625,2.515625,728000
11-01-1984,0.411034435,2.523437977,2.523437977,2.515625,2.523437977,904000
12-01-1984,0.411034435,2.523437977,2.523437977,2.515625,2.515625,622400
13-01-1984,0.411034435,2.523437977,2.53125,2.5,2.523437977,1196800
16-01-1984,0.412306786,2.53125,2.53125,2.507812977,2.515625,3612800
17-01-1984,0.411034435,2.523437977,2.539062977,2.515625,2.515625,2216000
18-01-1984,0.409761816,2.515625,2.523437977,2.5,2.523437977,3030400
19-01-1984,0.408489317,2.507812977,2.515625,2.5,2.515625,3387200
20-01-1984,0.408489317,2.507812977,2.515625,2.5,2.5,563200
23-01-1984,0.400854111,2.460937977,2.5,2.453125,2.5,1972800
24-01-1984,0.402126431,2.46875,2.46875,2.453125,2.460937977,1614400
25-01-1984,0.399581105,2.453125,2.460937977,2.453125,2.453125,1232000
26-01-1984,0.400854111,2.460937977,2.46875,2.460937977,2.460937977,1656000
27-01-1984,0.407216698,2.5,2.5,2.46875,2.46875,488000
30-01-1984,0.407216698,2.5,2.507812977,2.484375,2.5,673600
31-01-1984,0.405944288,2.492187977,2.5,2.476562977,2.5,1260800
01-02-1984,0.404671282,2.484375,2.492187977,2.476562977,2.492187977,1955200
02-02-1984,0.407216698,2.5,2.5,2.484375,2.492187977,1004800
03-02-1984,0.407216698,2.5,2.515625,2.492187977,2.5,2512000
06-02-1984,0.407216698,2.5,2.5,2.484375,2.5,486400
07-02-1984,0.408489317,2.507812977,2.507812977,2.484375,2.5,1480000
08-02-1984,0.407216698,2.5,2.515625,2.5,2.507812977,6824000
09-02-1984,0.398308754,2.445312977,2.492187977,2.4375,2.484375,6056000
10-02-1984,0.397036016,2.4375,2.445312977,2.429687977,2.4375,894400
13-02-1984,0.391946018,2.40625,2.429687977,2.390625,2.429687977,1972800
14-02-1984,0.390673757,2.398437977,2.40625,2.375,2.398437977,1116800
15-02-1984,0.38940081,2.390625,2.398437977,2.382812977,2.398437977,2675200
16-02-1984,0.385583073,2.367187977,2.390625,2.34375,2.375,4596800
17-02-1984,0.388450831,2.328125,2.34375,2.304687977,2.320312977,617600
21-02-1984,0.384540349,2.304687977,2.335937977,2.296875,2.335937977,2406400
22-02-1984,0.383237004,2.296875,2.3125,2.289062977,2.3125,680000
23-02-1984,0.37802273,2.265625,2.289062977,2.234375,2.289062977,2112000
24-02-1984,0.380629659,2.28125,2.28125,2.25,2.25,913600
27-02-1984,0.38193357,2.289062977,2.289062977,2.265625,2.28125,904000
28-02-1984,0.379326344,2.273437977,2.289062977,2.257812977,2.289062977,1233600
29-02-1984,0.379326344,2.273437977,2.28125,2.265625,2.273437977,2542400
01-03-1984,0.380629659,2.28125,2.28125,2.265625,2.265625,2684800
02-03-1984,0.384540349,2.304687977,2.304687977,2.28125,2.289062977,993600
05-03-1984,0.385843724,2.3125,2.320312977,2.296875,2.3125,811200
06-03-1984,0.387147814,2.320312977,2.320312977,2.3125,2.3125,368000
07-03-1984,0.385843724,2.3125,2.3125,2.289062977,2.289062977,726400
08-03-1984,0.383237004,2.296875,2.3125,2.28125,2.3125,876800
09-03-1984,0.380629659,2.28125,2.296875,2.265625,2.296875,800000
12-03-1984,0.375415653,2.25,2.265625,2.242187977,2.257812977,880000
13-03-1984,0.37802273,2.265625,2.273437977,2.25,2.265625,2880000
14-03-1984,0.380629659,2.28125,2.28125,2.265625,2.265625,1064000
15-03-1984,0.379326344,2.273437977,2.28125,2.257812977,2.273437977,1992000
16-03-1984,0.383237004,2.296875,2.3125,2.273437977,2.28125,2937600
19-03-1984,0.38193357,2.289062977,2.304687977,2.273437977,2.296875,876800
20-03-1984,0.38193357,2.289062977,2.289062977,2.28125,2.289062977,940800
21-03-1984,0.38193357,2.289062977,2.289062977,2.273437977,2.28125,697600
22-03-1984,0.380629659,2.28125,2.289062977,2.21875,2.28125,619200
23-03-1984,0.380629659,2.28125,2.28125,2.265625,2.28125,673600
26-03-1984,0.38193357,2.289062977,2.289062977,2.257812977,2.273437977,384000
27-03-1984,0.384540349,2.304687977,2.3125,2.28125,2.296875,932800
28-03-1984,0.385843724,2.3125,2.3125,2.296875,2.3125,536000
29-03-1984,0.387147814,2.320312977,2.335937977,2.3125,2.328125,724800
30-03-1984,0.387147814,2.320312977,2.320312977,2.304687977,2.3125,710400
02-04-1984,0.383237004,2.296875,2.320312977,2.289062977,2.320312977,2014400
03-04-1984,0.38193357,2.289062977,2.296875,2.28125,2.289062977,1331200
04-04-1984,0.38193357,2.289062977,2.296875,2.28125,2.289062977,552000
05-04-1984,0.376719266,2.257812977,2.289062977,2.25,2.28125,1064000
06-04-1984,0.379326344,2.273437977,2.289062977,2.257812977,2.265625,1816000
09-04-1984,0.376719266,2.257812977,2.265625,2.25,2.257812977,398400
10-04-1984,0.37802273,2.265625,2.28125,2.257812977,2.257812977,1052800
11-04-1984,0.379326344,2.273437977,2.28125,2.265625,2.28125,2086400
12-04-1984,0.387147814,2.320312977,2.320312977,2.273437977,2.273437977,1108800
13-04-1984,0.387147814,2.320312977,2.34375,2.3125,2.335937977,830400
16-04-1984,0.385843724,2.3125,2.34375,2.296875,2.320312977,1688000
17-04-1984,0.389754623,2.335937977,2.335937977,2.296875,2.296875,881600
18-04-1984,0.393665195,2.359375,2.367187977,2.328125,2.335937977,964800
19-04-1984,0.393665195,2.359375,2.367187977,2.351562977,2.351562977,249600
23-04-1984,0.393665195,2.359375,2.367187977,2.335937977,2.359375,400000
24-04-1984,0.400182962,2.398437977,2.398437977,2.359375,2.367187977,2993600
25-04-1984,0.400182962,2.398437977,2.414062977,2.34375,2.414062977,614400
26-04-1984,0.39887917,2.390625,2.398437977,2.382812977,2.398437977,859200
27-04-1984,0.39887917,2.390625,2.390625,2.382812977,2.390625,3372800
30-04-1984,0.397575945,2.382812977,2.390625,2.382812977,2.390625,345600
01-05-1984,0.39887917,2.390625,2.40625,2.375,2.375,1800000
02-05-1984,0.400182962,2.398437977,2.40625,2.390625,2.390625,304000
03-05-1984,0.401486337,2.40625,2.414062977,2.398437977,2.40625,868800
04-05-1984,0.397575945,2.382812977,2.414062977,2.382812977,2.40625,4851200
07-05-1984,0.40278998,2.414062977,2.421875,2.382812977,2.382812977,2321600
08-05-1984,0.401486337,2.40625,2.414062977,2.398437977,2.398437977,1492800
09-05-1984,0.40278998,2.414062977,2.421875,2.40625,2.40625,3000000
10-05-1984,0.40278998,2.414062977,2.414062977,2.40625,2.40625,3166400
11-05-1984,0.404093385,2.421875,2.429687977,2.414062977,2.421875,1400000
14-05-1984,0.405397207,2.429687977,2.445312977,2.414062977,2.421875,6529600
15-05-1984,0.397575945,2.382812977,2.421875,2.375,2.421875,10990400
16-05-1984,0.39887917,2.390625,2.398437977,2.382812977,2.382812977,2566400
17-05-1984,0.39496851,2.367187977,2.390625,2.359375,2.390625,2430400
18-05-1984,0.39236179,2.351562977,2.375,2.335937977,2.375,4788800
21-05-1984,0.389754623,2.335937977,2.34375,2.328125,2.34375,8508800
22-05-1984,0.387775421,2.265625,2.273437977,2.25,2.273437977,1971200
23-05-1984,0.390449613,2.28125,2.28125,2.25,2.25,1886400
24-05-1984,0.387775421,2.265625,2.289062977,2.25,2.28125,1827200
25-05-1984,0.386438429,2.257812977,2.265625,2.226562977,2.257812977,1465600
29-05-1984,0.386438429,2.257812977,2.265625,2.25,2.257812977,536000
30-05-1984,0.38510114,2.25,2.257812977,2.234375,2.257812977,1473600
31-05-1984,0.383764088,2.242187977,2.25,2.226562977,2.234375,932800
01-06-1984,0.389112741,2.273437977,2.273437977,2.234375,2.242187977,3809600
04-06-1984,0.387775421,2.265625,2.289062977,2.265625,2.265625,2177600
05-06-1984,0.387775421,2.265625,2.265625,2.25,2.265625,412800
06-06-1984,0.387775421,2.265625,2.265625,2.257812977,2.265625,1404800
07-06-1984,0.386438429,2.257812977,2.265625,2.25,2.265625,1451200
08-06-1984,0.386438429,2.257812977,2.265625,2.242187977,2.257812977,1916800
11-06-1984,0.38510114,2.25,2.265625,2.234375,2.257812977,396800
12-06-1984,0.382426858,2.234375,2.25,2.234375,2.25,2937600
13-06-1984,0.379752517,2.21875,2.242187977,2.21875,2.234375,888000
14-06-1984,0.379752517,2.21875,2.234375,2.21875,2.226562977,2043200
15-06-1984,0.381089926,2.226562977,2.234375,2.21875,2.226562977,1302400
18-06-1984,0.379752517,2.21875,2.226562977,2.203125,2.21875,1603200
19-06-1984,0.382426858,2.234375,2.242187977,2.226562977,2.226562977,3497600
20-06-1984,0.389112741,2.273437977,2.28125,2.234375,2.234375,1260800
21-06-1984,0.386438429,2.257812977,2.28125,2.257812977,2.265625,1275200
22-06-1984,0.386438429,2.257812977,2.265625,2.25,2.265625,1043200
25-06-1984,0.389112741,2.273437977,2.28125,2.257812977,2.257812977,2414400
26-06-1984,0.387775421,2.265625,2.273437977,2.25,2.273437977,427200
27-06-1984,0.387775421,2.265625,2.265625,2.25,2.265625,1292800
28-06-1984,0.389112741,2.273437977,2.28125,2.257812977,2.265625,1276800
29-06-1984,0.387775421,2.265625,2.28125,2.25,2.273437977,3008000
02-07-1984,0.383764088,2.242187977,2.25,2.234375,2.25,404800
03-07-1984,0.387775421,2.265625,2.265625,2.242187977,2.242187977,1776000
05-07-1984,0.389112741,2.273437977,2.273437977,2.25,2.257812977,876800
06-07-1984,0.386438429,2.257812977,2.273437977,2.257812977,2.265625,158400
09-07-1984,0.390449613,2.28125,2.28125,2.257812977,2.273437977,492800
10-07-1984,0.391787201,2.289062977,2.289062977,2.273437977,2.273437977,1235200
11-07-1984,0.393124282,2.296875,2.3125,2.296875,2.296875,1193600
12-07-1984,0.397135973,2.320312977,2.320312977,2.296875,2.304687977,1308800
13-07-1984,0.399810016,2.335937977,2.335937977,2.320312977,2.320312977,4948800
16-07-1984,0.401146948,2.34375,2.351562977,2.328125,2.335937977,4617600
17-07-1984,0.403821498,2.359375,2.359375,2.335937977,2.335937977,1180800
18-07-1984,0.406495541,2.375,2.375,2.351562977,2.359375,505600
19-07-1984,0.401146948,2.34375,2.375,2.34375,2.375,1657600
20-07-1984,0.405158401,2.367187977,2.367187977,2.34375,2.34375,286400
23-07-1984,0.398472548,2.328125,2.351562977,2.320312977,2.351562977,1993600
24-07-1984,0.399810016,2.335937977,2.34375,2.328125,2.328125,2342400
25-07-1984,0.406495541,2.375,2.382812977,2.328125,2.328125,1672000
26-07-1984,0.407833159,2.382812977,2.382812977,2.367187977,2.375,1694400
27-07-1984,0.403821498,2.359375,2.382812977,2.359375,2.382812977,305600
30-07-1984,0.401146948,2.34375,2.351562977,2.335937977,2.34375,377600
31-07-1984,0.402484417,2.351562977,2.367187977,2.34375,2.351562977,896000
01-08-1984,0.405158401,2.367187977,2.375,2.34375,2.351562977,1217600
02-08-1984,0.411844462,2.40625,2.40625,2.367187977,2.375,1643200
03-08-1984,0.418530136,2.445312977,2.476562977,2.421875,2.421875,1718400
06-08-1984,0.422541589,2.46875,2.492187977,2.429687977,2.429687977,1064000
07-08-1984,0.422541589,2.46875,2.46875,2.445312977,2.460937977,1099200
08-08-1984,0.419867158,2.453125,2.476562977,2.453125,2.46875,451200
09-08-1984,0.422541589,2.46875,2.476562977,2.4375,2.453125,1972800
10-08-1984,0.419867158,2.453125,2.492187977,2.453125,2.484375,630400
13-08-1984,0.419867158,2.453125,2.460937977,2.453125,2.453125,524800
14-08-1984,0.417192668,2.4375,2.460937977,2.4375,2.453125,3108800
15-08-1984,0.415856183,2.429687977,2.445312977,2.414062977,2.445312977,1272000
16-08-1984,0.415856183,2.429687977,2.445312977,2.429687977,2.4375,1316800
17-08-1984,0.417192668,2.4375,2.445312977,2.429687977,2.4375,14704000
20-08-1984,0.414518684,2.421875,2.4375,2.40625,2.4375,10350400
21-08-1984,0.418530136,2.445312977,2.453125,2.40625,2.40625,12708800
22-08-1984,0.421982855,2.40625,2.414062977,2.382812977,2.382812977,3052800
23-08-1984,0.421982855,2.40625,2.414062977,2.398437977,2.398437977,6105600
24-08-1984,0.421982855,2.40625,2.414062977,2.40625,2.40625,1540800
27-08-1984,0.420612961,2.398437977,2.40625,2.398437977,2.40625,1734400
28-08-1984,0.421982855,2.40625,2.414062977,2.398437977,2.398437977,1694400
29-08-1984,0.421982855,2.40625,2.414062977,2.398437977,2.398437977,4724800
30-08-1984,0.420612961,2.398437977,2.414062977,2.398437977,2.40625,712000
31-08-1984,0.42472291,2.421875,2.421875,2.398437977,2.398437977,896000
04-09-1984,0.421982855,2.40625,2.421875,2.398437977,2.414062977,692800
05-09-1984,0.423352987,2.414062977,2.414062977,2.390625,2.40625,2590400
06-09-1984,0.42472291,2.421875,2.4375,2.414062977,2.429687977,1304000
07-09-1984,0.426093102,2.429687977,2.445312977,2.429687977,2.429687977,1696000
10-09-1984,0.42472291,2.421875,2.4375,2.421875,2.421875,460800
11-09-1984,0.432943255,2.46875,2.484375,2.4375,2.4375,4020800
12-09-1984,0.430202901,2.453125,2.460937977,2.445312977,2.460937977,910400
13-09-1984,0.43157351,2.460937977,2.46875,2.445312977,2.460937977,1651200
14-09-1984,0.43157351,2.460937977,2.476562977,2.453125,2.460937977,1060800
17-09-1984,0.434313655,2.476562977,2.476562977,2.445312977,2.460937977,865600
18-09-1984,0.43568328,2.484375,2.484375,2.46875,2.476562977,4780800
19-09-1984,0.439793795,2.507812977,2.523437977,2.476562977,2.476562977,5811200
20-09-1984,0.446644008,2.546875,2.546875,2.507812977,2.515625,1387200
21-09-1984,0.439793795,2.507812977,2.5625,2.507812977,2.53125,3240000
24-09-1984,0.441163808,2.515625,2.53125,2.5,2.5,961600
25-09-1984,0.44801411,2.554687977,2.554687977,2.523437977,2.523437977,1537600
26-09-1984,0.452124447,2.578125,2.585937977,2.523437977,2.554687977,796800
27-09-1984,0.452124447,2.578125,2.585937977,2.570312977,2.585937977,6091200
28-09-1984,0.452124447,2.578125,2.578125,2.5625,2.578125,2072000
01-10-1984,0.45349437,2.585937977,2.59375,2.5625,2.5625,872000
02-10-1984,0.454864234,2.59375,2.609375,2.578125,2.578125,915200
03-10-1984,0.457604676,2.609375,2.617187977,2.585937977,2.585937977,1256000
04-10-1984,0.458974928,2.617187977,2.625,2.609375,2.609375,5555200
05-10-1984,0.460344881,2.625,2.640625,2.609375,2.617187977,710400
08-10-1984,0.463085413,2.640625,2.65625,2.640625,2.65625,628800
09-10-1984,0.463085413,2.640625,2.671875,2.640625,2.640625,539200
10-10-1984,0.458974928,2.617187977,2.640625,2.617187977,2.640625,1968000
11-10-1984,0.457604676,2.609375,2.625,2.59375,2.625,1081600
12-10-1984,0.458974928,2.617187977,2.617187977,2.601562977,2.601562977,1182400
15-10-1984,0.464455038,2.648437977,2.671875,2.617187977,2.617187977,1576000
16-10-1984,0.468565345,2.671875,2.671875,2.648437977,2.65625,1697600
17-10-1984,0.474045694,2.703125,2.703125,2.671875,2.671875,1169600
18-10-1984,0.482266277,2.75,2.78125,2.71875,2.726562977,2139200
19-10-1984,0.48911646,2.789062977,2.820312977,2.75,2.75,3748800
22-10-1984,0.490486503,2.796875,2.828125,2.789062977,2.789062977,2872000
23-10-1984,0.48911646,2.789062977,2.804687977,2.789062977,2.789062977,2718400
24-10-1984,0.486376286,2.773437977,2.789062977,2.757812977,2.789062977,1488000
25-10-1984,0.485006183,2.765625,2.773437977,2.757812977,2.773437977,1787200
26-10-1984,0.483636349,2.757812977,2.765625,2.734375,2.75,1049600
29-10-1984,0.485006183,2.765625,2.765625,2.75,2.75,489600
30-10-1984,0.485006183,2.765625,2.78125,2.75,2.757812977,1596800
31-10-1984,0.48911646,2.789062977,2.789062977,2.765625,2.765625,822400
01-11-1984,0.493226379,2.8125,2.8125,2.789062977,2.789062977,5979200
02-11-1984,0.494596958,2.820312977,2.820312977,2.796875,2.796875,3889600
05-11-1984,0.494596958,2.820312977,2.828125,2.796875,2.820312977,3684800
06-11-1984,0.495966852,2.828125,2.828125,2.8125,2.8125,448000
07-11-1984,0.497337401,2.835937977,2.851562977,2.820312977,2.820312977,1236800
08-11-1984,0.495966852,2.828125,2.851562977,2.828125,2.828125,2798400
09-11-1984,0.495966852,2.828125,2.84375,2.8125,2.835937977,1971200
12-11-1984,0.493226379,2.8125,2.820312977,2.796875,2.8125,916800
13-11-1984,0.491856933,2.804687977,2.8125,2.796875,2.8125,1552000
14-11-1984,0.48911646,2.789062977,2.804687977,2.78125,2.789062977,1072000
15-11-1984,0.483636349,2.757812977,2.78125,2.757812977,2.78125,1316800
16-11-1984,0.485006183,2.765625,2.773437977,2.75,2.765625,1774400
19-11-1984,0.482266277,2.75,2.773437977,2.75,2.757812977,2049600
20-11-1984,0.485006183,2.765625,2.765625,2.75,2.75,1785600
21-11-1984,0.487746507,2.78125,2.78125,2.765625,2.773437977,11769600
23-11-1984,0.493226379,2.8125,2.8125,2.78125,2.78125,17984000
26-11-1984,0.492554873,2.75,2.757812977,2.742187977,2.75,955200
27-11-1984,0.491155654,2.742187977,2.75,2.71875,2.742187977,1241600
28-11-1984,0.491155654,2.742187977,2.75,2.734375,2.742187977,740800
29-11-1984,0.488356918,2.726562977,2.742187977,2.71875,2.742187977,5393600
30-11-1984,0.489756405,2.734375,2.742187977,2.71875,2.734375,486400
03-12-1984,0.489756405,2.734375,2.75,2.71875,2.734375,713600
04-12-1984,0.486957818,2.71875,2.734375,2.71875,2.726562977,686400
05-12-1984,0.484158993,2.703125,2.726562977,2.703125,2.726562977,611200
06-12-1984,0.488356918,2.726562977,2.734375,2.703125,2.703125,1048000
07-12-1984,0.488356918,2.726562977,2.734375,2.71875,2.71875,219200
10-12-1984,0.486957818,2.71875,2.734375,2.71875,2.726562977,2030400
11-12-1984,0.48555845,2.710937977,2.734375,2.710937977,2.726562977,916800
12-12-1984,0.486957818,2.71875,2.726562977,2.710937977,2.710937977,1408000
13-12-1984,0.488356918,2.726562977,2.734375,2.71875,2.726562977,683200
14-12-1984,0.48555845,2.710937977,2.71875,2.703125,2.703125,2523200
17-12-1984,0.486957818,2.71875,2.71875,2.695312977,2.710937977,790400
18-12-1984,0.491155654,2.742187977,2.75,2.726562977,2.734375,2179200
19-12-1984,0.492554873,2.75,2.757812977,2.734375,2.734375,3988800
20-12-1984,0.492554873,2.75,2.757812977,2.742187977,2.75,665600
21-12-1984,0.484158993,2.703125,2.75,2.703125,2.75,2276800
24-12-1984,0.492554873,2.75,2.75,2.71875,2.71875,568000
26-12-1984,0.489756405,2.734375,2.765625,2.734375,2.757812977,272000
27-12-1984,0.493954659,2.757812977,2.757812977,2.742187977,2.75,1321600
28-12-1984,0.493954659,2.757812977,2.765625,2.75,2.765625,1910400
31-12-1984,0.500950634,2.796875,2.796875,2.75,2.765625,2136000
02-01-1985,0.50235033,2.804687977,2.8125,2.78125,2.789062977,443200
03-01-1985,0.498152167,2.78125,2.804687977,2.78125,2.796875,577600
04-01-1985,0.491155654,2.742187977,2.78125,2.742187977,2.78125,2444800
07-01-1985,0.495353252,2.765625,2.765625,2.75,2.757812977,908800
08-01-1985,0.491155654,2.742187977,2.765625,2.734375,2.757812977,1044800
09-01-1985,0.492554873,2.75,2.757812977,2.75,2.75,617600
10-01-1985,0.493954659,2.757812977,2.757812977,2.742187977,2.75,3862400
11-01-1985,0.492554873,2.75,2.757812977,2.742187977,2.757812977,4067200
14-01-1985,0.496752977,2.773437977,2.773437977,2.742187977,2.742187977,4142400
15-01-1985,0.499551535,2.789062977,2.796875,2.773437977,2.789062977,1003200
16-01-1985,0.498152167,2.78125,2.804687977,2.773437977,2.789062977,1971200
17-01-1985,0.499551535,2.789062977,2.789062977,2.773437977,2.789062977,680000
18-01-1985,0.500950634,2.796875,2.804687977,2.773437977,2.789062977,1491200
21-01-1985,0.498152167,2.78125,2.789062977,2.765625,2.78125,1430400
22-01-1985,0.495353252,2.765625,2.78125,2.75,2.773437977,1958400
23-01-1985,0.500950634,2.796875,2.796875,2.757812977,2.765625,1155200
24-01-1985,0.500950634,2.796875,2.796875,2.78125,2.78125,977600
25-01-1985,0.499551535,2.789062977,2.796875,2.78125,2.796875,1473600
28-01-1985,0.499551535,2.789062977,2.804687977,2.773437977,2.804687977,628800
29-01-1985,0.499551535,2.789062977,2.789062977,2.773437977,2.78125,560000
30-01-1985,0.498152167,2.78125,2.796875,2.757812977,2.789062977,3070400
31-01-1985,0.495353252,2.765625,2.765625,2.734375,2.765625,757600
01-02-1985,0.492554873,2.75,2.765625,2.734375,2.765625,1139200
04-02-1985,0.492554873,2.75,2.75,2.71875,2.734375,2782400
05-02-1985,0.481360614,2.6875,2.75,2.6875,2.75,3565600
06-02-1985,0.484158993,2.703125,2.71875,2.6875,2.6875,4328800
07-02-1985,0.486957818,2.71875,2.734375,2.6875,2.703125,2616000
08-02-1985,0.492554873,2.75,2.75,2.703125,2.71875,1515200
11-02-1985,0.489756405,2.734375,2.78125,2.71875,2.75,885600
12-02-1985,0.498152167,2.78125,2.78125,2.71875,2.71875,1401600
13-02-1985,0.500950634,2.796875,2.796875,2.765625,2.78125,1655200
14-02-1985,0.500950634,2.796875,2.8125,2.765625,2.78125,2600800
15-02-1985,0.500950634,2.796875,2.796875,2.765625,2.796875,2822400
19-02-1985,0.503749371,2.8125,2.828125,2.796875,2.828125,1136000
20-02-1985,0.498152167,2.78125,2.8125,2.765625,2.8125,5570400
21-02-1985,0.500950634,2.796875,2.796875,2.78125,2.796875,5340000
22-02-1985,0.491688699,2.6875,2.75,2.6875,2.734375,1186400
25-02-1985,0.48597151,2.65625,2.6875,2.625,2.6875,1589600
26-02-1985,0.48597151,2.65625,2.671875,2.640625,2.65625,13688000
27-02-1985,0.480254292,2.625,2.671875,2.609375,2.65625,1991200
28-02-1985,0.480254292,2.625,2.625,2.59375,2.625,1444000
01-03-1985,0.483112603,2.640625,2.65625,2.625,2.625,2328000
04-03-1985,0.480254292,2.625,2.65625,2.59375,2.65625,1152000
05-03-1985,0.480254292,2.625,2.640625,2.609375,2.625,822400
06-03-1985,0.480254292,2.625,2.640625,2.609375,2.640625,1748800
07-03-1985,0.480254292,2.625,2.625,2.609375,2.625,1410400
08-03-1985,0.480254292,2.625,2.625,2.59375,2.625,942400
11-03-1985,0.474536717,2.59375,2.625,2.578125,2.625,1219200
12-03-1985,0.471678108,2.578125,2.625,2.5625,2.578125,2585600
13-03-1985,0.474536717,2.59375,2.59375,2.578125,2.59375,2131200
14-03-1985,0.477395386,2.609375,2.609375,2.578125,2.59375,2356800
15-03-1985,0.477395386,2.609375,2.640625,2.609375,2.609375,1232000
18-03-1985,0.483112603,2.640625,2.640625,2.609375,2.625,1556800
19-03-1985,0.494547606,2.703125,2.71875,2.640625,2.640625,1704000
20-03-1985,0.494547606,2.703125,2.71875,2.671875,2.71875,788000
21-03-1985,0.491688699,2.6875,2.703125,2.671875,2.6875,1344800
22-03-1985,0.494547606,2.703125,2.703125,2.671875,2.703125,2396800
25-03-1985,0.491688699,2.6875,2.6875,2.65625,2.671875,1646400
26-03-1985,0.500264645,2.734375,2.734375,2.6875,2.6875,2554400
27-03-1985,0.514557838,2.8125,2.828125,2.75,2.75,2391200
28-03-1985,0.520275474,2.84375,2.875,2.8125,2.828125,1146400
29-03-1985,0.537426829,2.9375,2.953125,2.84375,2.859375,4670400
01-04-1985,0.537426829,2.9375,2.953125,2.90625,2.921875,1394400
02-04-1985,0.531709671,2.90625,2.9375,2.890625,2.90625,2636800
03-04-1985,0.53456825,2.921875,2.921875,2.890625,2.90625,11584000
04-04-1985,0.53456825,2.921875,2.921875,2.890625,2.90625,1269600
08-04-1985,0.531709671,2.90625,2.921875,2.890625,2.921875,1440000
09-04-1985,0.53456825,2.921875,2.921875,2.890625,2.90625,1615200
10-04-1985,0.531709671,2.90625,2.921875,2.890625,2.890625,1024000
11-04-1985,0.53456825,2.921875,2.953125,2.90625,2.9375,5159200
12-04-1985,0.531709671,2.90625,2.921875,2.890625,2.90625,1450400
15-04-1985,0.531709671,2.90625,2.921875,2.90625,2.90625,1436800
16-04-1985,0.537426829,2.9375,2.953125,2.90625,2.921875,1305600
17-04-1985,0.540285587,2.953125,2.953125,2.921875,2.953125,1016000
18-04-1985,0.537426829,2.9375,2.96875,2.921875,2.953125,1393600
19-04-1985,0.546002865,2.984375,2.984375,2.9375,2.9375,1789600
22-04-1985,0.548861384,3,3,2.984375,2.984375,1206400
23-04-1985,0.560296476,3.0625,3.078125,2.984375,3,588800
24-04-1985,0.560296476,3.0625,3.078125,3.03125,3.078125,1720800
25-04-1985,0.563154817,3.078125,3.078125,3.046875,3.046875,640800
26-04-1985,0.560296476,3.0625,3.078125,3.03125,3.046875,903200
29-04-1985,0.5517205,3.015625,3.046875,3.015625,3.046875,555200
30-04-1985,0.540285587,2.953125,3.03125,2.953125,3.03125,2296000
01-05-1985,0.543144584,2.96875,3,2.96875,2.984375,2884800
02-05-1985,0.5517205,3.015625,3.03125,3,3,2953600
03-05-1985,0.554578722,3.03125,3.03125,3,3.015625,521600
06-05-1985,0.5517205,3.015625,3.0625,2.921875,3.03125,1283200
07-05-1985,0.5517205,3.015625,3.03125,3,3.015625,890400
08-05-1985,0.5517205,3.015625,3.03125,3,3.015625,1564800
09-05-1985,0.557437718,3.046875,3.046875,3,3.015625,722400
10-05-1985,0.566013634,3.09375,3.09375,3.03125,3.046875,1153600
13-05-1985,0.568872452,3.109375,3.109375,3.078125,3.09375,678400
14-05-1985,0.566013634,3.09375,3.109375,3.078125,3.109375,882400
15-05-1985,0.563154817,3.078125,3.109375,3.078125,3.078125,1230400
16-05-1985,0.568872452,3.109375,3.109375,3.078125,3.09375,3389600
17-05-1985,0.571731269,3.125,3.125,3.078125,3.109375,5209600
20-05-1985,0.580307007,3.171875,3.1875,3.15625,3.15625,4485600
21-05-1985,0.577448308,3.15625,3.1875,3.140625,3.1875,1318400
